area1	area2	contact
33	48	0.00610273
33	49	0.00228186
33	50	0.0271725
33	51	0.0591057
33	52	0.106878
33	53	0.135335
33	54	0.106878
33	55	0.0591057
33	56	0.0271725
33	57	0.0114229
33	58	0.00458408
33	59	0.00179176
33	60	0.0143696
33	61	0.0271725
33	62	0.0423292
33	63	0.0497871
33	64	0.0423292
33	65	0.0271725
33	66	0.0143696
33	67	0.00673795
33	68	0.00293528
33	69	0.00122085
33	70	0.00673795
33	71	0.0114229
33	72	0.0161941
33	73	0.0183156
33	74	0.0161941
33	75	0.0114229
33	76	0.00673795
33	77	0.00349349
33	78	0.00165637
33	79	0.000738343
33	80	0.00293528
33	81	0.00458408
33	82	0.00610273
33	83	0.00673795
33	84	0.00610273
33	85	0.00458408
33	86	0.00293528
33	87	0.00165637
33	88	0.000849326
33	89	0.000405557
33	90	0.00122085
33	91	0.00179176
33	92	0.00228186
33	93	0.00247875
33	94	0.00228186
33	95	0.00179176
33	96	0.00122085
33	97	0.000738343
33	98	0.000405557
33	99	0.000206485
34	34	1
34	35	0.367879
34	36	0.135335
34	37	0.0497871
34	38	0.0183156
34	39	0.00673795
34	40	0.0161941
34	41	0.0423292
34	42	0.106878
34	43	0.243117
34	44	0.367879
34	45	0.243117
34	46	0.106878
34	47	0.0423292
34	48	0.0161941
34	49	0.00610273
34	50	0.0114229
34	51	0.0271725
34	52	0.0591057
34	53	0.106878
34	54	0.135335
34	55	0.106878
34	56	0.0591057
34	57	0.0271725
34	58	0.0114229
34	59	0.00458408
34	60	0.00673795
34	61	0.0143696
34	62	0.0271725
34	63	0.0423292
34	64	0.0497871
34	65	0.0423292
34	66	0.0271725
34	67	0.0143696
34	68	0.00673795
34	69	0.00293528
34	70	0.00349349
34	71	0.00673795
34	72	0.0114229
34	73	0.0161941
34	74	0.0183156
34	75	0.0161941
34	76	0.0114229
34	77	0.00673795
34	78	0.00349349
34	79	0.00165637
34	80	0.00165637
34	81	0.00293528
34	82	0.00458408
34	83	0.00610273
34	84	0.00673795
34	85	0.00610273
34	86	0.00458408
34	87	0.00293528
34	88	0.00165637
34	89	0.000849326
34	90	0.000738343
34	91	0.00122085
34	92	0.00179176
34	93	0.00228186
34	94	0.00247875
34	95	0.00228186
34	96	0.00179176
34	97	0.00122085
34	98	0.000738343
34	99	0.000405557
35	35	1
35	36	0.367879
35	37	0.135335
35	38	0.0497871
35	39	0.0183156
35	40	0.00610273
35	41	0.0161941
35	42	0.0423292
35	43	0.106878
35	44	0.243117
35	45	0.367879
35	46	0.243117
35	47	0.106878
35	48	0.0423292
35	49	0.0161941
35	50	0.00458408
35	51	0.0114229
35	52	0.0271725
35	53	0.0591057
35	54	0.106878
35	55	0.135335
35	56	0.106878
35	57	0.0591057
35	58	0.0271725
35	59	0.0114229
35	60	0.00293528
35	61	0.00673795
35	62	0.0143696
35	63	0.0271725
35	64	0.0423292
35	65	0.0497871
35	66	0.0423292
35	67	0.0271725
35	68	0.0143696
35	69	0.00673795
35	70	0.00165637
35	71	0.00349349
35	72	0.00673795
35	73	0.0114229
35	74	0.0161941
35	75	0.0183156
35	76	0.0161941
35	77	0.0114229
35	78	0.00673795
35	79	0.00349349
35	80	0.000849326
35	81	0.00165637
35	82	0.00293528
35	83	0.00458408
35	84	0.00610273
35	85	0.00673795
35	86	0.00610273
35	87	0.00458408
35	88	0.00293528
35	89	0.00165637
35	90	0.000405557
35	91	0.000738343
35	92	0.00122085
35	93	0.00179176
35	94	0.00228186
35	95	0.00247875
35	96	0.00228186
35	97	0.00179176
35	98	0.00122085
35	99	0.000738343
36	36	1
36	37	0.367879
36	38	0.135335
36	39	0.0497871
36	40	0.00228186
36	41	0.00610273
36	42	0.0161941
36	43	0.0423292
36	44	0.106878
36	45	0.243117
36	46	0.367879
36	47	0.243117
36	48	0.106878
36	49	0.0423292
36	50	0.00179176
36	51	0.00458408
36	52	0.0114229
36	53	0.0271725
36	54	0.0591057
36	55	0.106878
36	56	0.135335
36	57	0.106878
36	58	0.0591057
36	59	0.0271725
36	60	0.00122085
36	61	0.00293528
36	62	0.00673795
36	63	0.0143696
36	64	0.0271725
36	65	0.0423292
36	66	0.0497871
36	67	0.0423292
36	68	0.0271725
36	69	0.0143696
36	70	0.000738343
36	71	0.00165637
36	72	0.00349349
36	73	0.00673795
36	74	0.0114229
36	75	0.0161941
36	76	0.0183156
36	77	0.0161941
36	78	0.0114229
36	79	0.00673795
36	80	0.000405557
36	81	0.000849326
36	82	0.00165637
36	83	0.00293528
36	84	0.00458408
36	85	0.00610273
36	86	0.00673795
36	87	0.00610273
36	88	0.00458408
36	89	0.00293528
36	90	0.000206485
36	91	0.000405557
36	92	0.000738343
36	93	0.00122085
36	94	0.00179176
36	95	0.00228186
36	96	0.00247875
36	97	0.00228186
36	98	0.00179176
36	99	0.00122085
37	37	1
37	38	0.367879
37	39	0.135335
37	40	0.000849326
37	41	0.00228186
37	42	0.00610273
37	43	0.0161941
37	44	0.0423292
37	45	0.106878
37	46	0.243117
37	47	0.367879
37	48	0.243117
37	49	0.106878
37	50	0.00068911
37	51	0.00179176
37	52	0.00458408
37	53	0.0114229
37	54	0.0271725
37	55	0.0591057
37	56	0.106878
37	57	0.135335
37	58	0.106878
37	59	0.0591057
37	60	0.00049262
37	61	0.00122085
37	62	0.00293528
37	63	0.00673795
37	64	0.0143696
37	65	0.0271725
37	66	0.0423292
37	67	0.0497871
37	68	0.0423292
37	69	0.0271725
37	70	0.000315214
37	71	0.000738343
37	72	0.00165637
37	73	0.00349349
37	74	0.00673795
37	75	0.0114229
37	76	0.0161941
37	77	0.0183156
37	78	0.0161941
37	79	0.0114229
37	80	0.000183678
37	81	0.000405557
37	82	0.000849326
37	83	0.00165637
37	84	0.00293528
37	85	0.00458408
37	86	0.00610273
37	87	0.00673795
37	88	0.00610273
37	89	0.00458408
37	90	9.90838e-005
37	91	0.000206485
37	92	0.000405557
37	93	0.000738343
37	94	0.00122085
37	95	0.00179176
37	96	0.00228186
37	97	0.00247875
37	98	0.00228186
37	99	0.00179176
38	38	1
38	39	0.367879
38	40	0.000315214
38	41	0.000849326
38	42	0.00228186
38	43	0.00610273
38	44	0.0161941
38	45	0.0423292
38	46	0.106878
38	47	0.243117
38	48	0.367879
38	49	0.243117
38	50	0.00026225
38	51	0.00068911
38	52	0.00179176
38	53	0.00458408
38	54	0.0114229
38	55	0.0271725
38	56	0.0591057
38	57	0.106878
38	58	0.135335
38	59	0.106878
38	60	0.000194709
38	61	0.00049262
38	62	0.00122085
38	63	0.00293528
38	64	0.00673795
38	65	0.0143696
38	66	0.0271725
38	67	0.0423292
38	68	0.0497871
38	69	0.0423292
38	70	0.000130482
38	71	0.000315214
38	72	0.000738343
38	73	0.00165637
38	74	0.00349349
38	75	0.00673795
38	76	0.0114229
38	77	0.0161941
38	78	0.0183156
38	79	0.0161941
38	80	7.99602e-005
38	81	0.000183678
38	82	0.000405557
38	83	0.000849326
38	84	0.00165637
38	85	0.00293528
38	86	0.00458408
38	87	0.00610273
38	88	0.00673795
38	89	0.00610273
38	90	4.53999e-005
38	91	9.90838e-005
38	92	0.000206485
38	93	0.000405557
38	94	0.000738343
38	95	0.00122085
38	96	0.00179176
38	97	0.00228186
38	98	0.00247875
38	99	0.00228186
39	39	1
39	40	0.000116761
39	41	0.000315214
39	42	0.000849326
39	43	0.00228186
39	44	0.00610273
39	45	0.0161941
39	46	0.0423292
39	47	0.106878
39	48	0.243117
39	49	0.367879
39	50	9.90838e-005
39	51	0.00026225
39	52	0.00068911
39	53	0.00179176
39	54	0.00458408
39	55	0.0114229
39	56	0.0271725
39	57	0.0591057
39	58	0.106878
39	59	0.135335
39	60	7.58439e-005
39	61	0.000194709
39	62	0.00049262
39	63	0.00122085
39	64	0.00293528
39	65	0.00673795
39	66	0.0143696
39	67	0.0271725
39	68	0.0423292
39	69	0.0497871
39	70	5.28075e-005
39	71	0.000130482
39	72	0.000315214
39	73	0.000738343
39	74	0.00165637
39	75	0.00349349
39	76	0.00673795
39	77	0.0114229
39	78	0.0161941
39	79	0.0183156
39	80	3.37804e-005
39	81	7.99602e-005
39	82	0.000183678
39	83	0.000405557
39	84	0.000849326
39	85	0.00165637
39	86	0.00293528
39	87	0.00458408
39	88	0.00610273
39	89	0.00673795
39	90	2.00626e-005
39	91	4.53999e-005
39	92	9.90838e-005
39	93	0.000206485
39	94	0.000405557
39	95	0.000738343
39	96	0.00122085
39	97	0.00179176
39	98	0.00228186
39	99	0.00247875
40	40	1
40	41	0.367879
40	42	0.135335
40	43	0.0497871
40	44	0.0183156
40	45	0.00673795
40	46	0.00247875
40	47	0.000911882
40	48	0.000335463
40	49	0.00012341
40	50	0.367879
40	51	0.243117
40	52	0.106878
40	53	0.0423292
40	54	0.0161941
40	55	0.00610273
40	56	0.00228186
40	57	0.000849326
40	58	0.000315214
40	59	0.000116761
40	60	0.135335
40	61	0.106878
40	62	0.0591057
40	63	0.0271725
40	64	0.0114229
40	65	0.00458408
40	66	0.00179176
40	67	0.00068911
40	68	0.00026225
40	69	9.90838e-005
40	70	0.0497871
40	71	0.0423292
40	72	0.0271725
40	73	0.0143696
40	74	0.00673795
40	75	0.00293528
40	76	0.00122085
40	77	0.00049262
40	78	0.000194709
40	79	7.58439e-005
40	80	0.0183156
40	81	0.0161941
40	82	0.0114229
40	83	0.00673795
40	84	0.00349349
40	85	0.00165637
40	86	0.000738343
40	87	0.000315214
40	88	0.000130482
40	89	5.28075e-005
40	90	0.00673795
40	91	0.00610273
40	92	0.00458408
40	93	0.00293528
40	94	0.00165637
40	95	0.000849326
40	96	0.000405557
40	97	0.000183678
40	98	7.99602e-005
40	99	3.37804e-005
41	41	1
41	42	0.367879
41	43	0.135335
41	44	0.0497871
41	45	0.0183156
41	46	0.00673795
41	47	0.00247875
41	48	0.000911882
41	49	0.000335463
41	50	0.243117
41	51	0.367879
41	52	0.243117
41	53	0.106878
41	54	0.0423292
41	55	0.0161941
41	56	0.00610273
41	57	0.00228186
41	58	0.000849326
41	59	0.000315214
41	60	0.106878
41	61	0.135335
41	62	0.106878
41	63	0.0591057
41	64	0.0271725
41	65	0.0114229
41	66	0.00458408
41	67	0.00179176
41	68	0.00068911
41	69	0.00026225
41	70	0.0423292
41	71	0.0497871
41	72	0.0423292
41	73	0.0271725
41	74	0.0143696
41	75	0.00673795
41	76	0.00293528
41	77	0.00122085
41	78	0.00049262
41	79	0.000194709
41	80	0.0161941
41	81	0.0183156
41	82	0.0161941
41	83	0.0114229
41	84	0.00673795
41	85	0.00349349
41	86	0.00165637
41	87	0.000738343
41	88	0.000315214
41	89	0.000130482
41	90	0.00610273
41	91	0.00673795
41	92	0.00610273
41	93	0.00458408
41	94	0.00293528
41	95	0.00165637
41	96	0.000849326
41	97	0.000405557
41	98	0.000183678
41	99	7.99602e-005
42	42	1
42	43	0.367879
42	44	0.135335
42	45	0.0497871
42	46	0.0183156
42	47	0.00673795
42	48	0.00247875
42	49	0.000911882
42	50	0.106878
42	51	0.243117
42	52	0.367879
42	53	0.243117
42	54	0.106878
42	55	0.0423292
42	56	0.0161941
42	57	0.00610273
42	58	0.00228186
42	59	0.000849326
42	60	0.0591057
42	61	0.106878
42	62	0.135335
42	63	0.106878
42	64	0.0591057
42	65	0.0271725
42	66	0.0114229
42	67	0.00458408
42	68	0.00179176
42	69	0.00068911
42	70	0.0271725
42	71	0.0423292
42	72	0.0497871
42	73	0.0423292
42	74	0.0271725
42	75	0.0143696
42	76	0.00673795
42	77	0.00293528
42	78	0.00122085
42	79	0.00049262
42	80	0.0114229
42	81	0.0161941
42	82	0.0183156
42	83	0.0161941
42	84	0.0114229
42	85	0.00673795
42	86	0.00349349
42	87	0.00165637
42	88	0.000738343
42	89	0.000315214
42	90	0.00458408
42	91	0.00610273
42	92	0.00673795
42	93	0.00610273
42	94	0.00458408
42	95	0.00293528
42	96	0.00165637
42	97	0.000849326
42	98	0.000405557
42	99	0.000183678
43	43	1
43	44	0.367879
43	45	0.135335
43	46	0.0497871
43	47	0.0183156
43	48	0.00673795
43	49	0.00247875
43	50	0.0423292
43	51	0.106878
43	52	0.243117
43	53	0.367879
43	54	0.243117
43	55	0.106878
43	56	0.0423292
43	57	0.0161941
43	58	0.00610273
43	59	0.00228186
43	60	0.0271725
43	61	0.0591057
43	62	0.106878
43	63	0.135335
43	64	0.106878
43	65	0.0591057
43	66	0.0271725
43	67	0.0114229
43	68	0.00458408
43	69	0.00179176
43	70	0.0143696
43	71	0.0271725
43	72	0.0423292
43	73	0.0497871
43	74	0.0423292
43	75	0.0271725
43	76	0.0143696
43	77	0.00673795
43	78	0.00293528
43	79	0.00122085
43	80	0.00673795
43	81	0.0114229
43	82	0.0161941
43	83	0.0183156
43	84	0.0161941
43	85	0.0114229
43	86	0.00673795
43	87	0.00349349
43	88	0.00165637
43	89	0.000738343
43	90	0.00293528
43	91	0.00458408
43	92	0.00610273
43	93	0.00673795
43	94	0.00610273
43	95	0.00458408
43	96	0.00293528
43	97	0.00165637
43	98	0.000849326
43	99	0.000405557
44	44	1
44	45	0.367879
44	46	0.135335
44	47	0.0497871
44	48	0.0183156
44	49	0.00673795
44	50	0.0161941
44	51	0.0423292
44	52	0.106878
44	53	0.243117
44	54	0.367879
44	55	0.243117
44	56	0.106878
44	57	0.0423292
44	58	0.0161941
44	59	0.00610273
44	60	0.0114229
44	61	0.0271725
44	62	0.0591057
44	63	0.106878
44	64	0.135335
44	65	0.106878
44	66	0.0591057
44	67	0.0271725
44	68	0.0114229
44	69	0.00458408
44	70	0.00673795
44	71	0.0143696
44	72	0.0271725
44	73	0.0423292
44	74	0.0497871
44	75	0.0423292
44	76	0.0271725
44	77	0.0143696
44	78	0.00673795
44	79	0.00293528
44	80	0.00349349
44	81	0.00673795
44	82	0.0114229
44	83	0.0161941
44	84	0.0183156
44	85	0.0161941
44	86	0.0114229
44	87	0.00673795
44	88	0.00349349
44	89	0.00165637
44	90	0.00165637
44	91	0.00293528
44	92	0.00458408
44	93	0.00610273
44	94	0.00673795
44	95	0.00610273
44	96	0.00458408
44	97	0.00293528
44	98	0.00165637
44	99	0.000849326
45	45	1
45	46	0.367879
45	47	0.135335
45	48	0.0497871
45	49	0.0183156
45	50	0.00610273
45	51	0.0161941
45	52	0.0423292
45	53	0.106878
45	54	0.243117
45	55	0.367879
45	56	0.243117
45	57	0.106878
45	58	0.0423292
45	59	0.0161941
45	60	0.00458408
45	61	0.0114229
45	62	0.0271725
45	63	0.0591057
45	64	0.106878
45	65	0.135335
45	66	0.106878
45	67	0.0591057
45	68	0.0271725
45	69	0.0114229
45	70	0.00293528
45	71	0.00673795
45	72	0.0143696
45	73	0.0271725
45	74	0.0423292
45	75	0.0497871
45	76	0.0423292
45	77	0.0271725
45	78	0.0143696
45	79	0.00673795
45	80	0.00165637
45	81	0.00349349
45	82	0.00673795
45	83	0.0114229
45	84	0.0161941
45	85	0.0183156
45	86	0.0161941
45	87	0.0114229
45	88	0.00673795
45	89	0.00349349
45	90	0.000849326
45	91	0.00165637
45	92	0.00293528
45	93	0.00458408
45	94	0.00610273
45	95	0.00673795
45	96	0.00610273
45	97	0.00458408
45	98	0.00293528
45	99	0.00165637
46	46	1
46	47	0.367879
46	48	0.135335
46	49	0.0497871
46	50	0.00228186
46	51	0.00610273
46	52	0.0161941
46	53	0.0423292
46	54	0.106878
46	55	0.243117
46	56	0.367879
46	57	0.243117
46	58	0.106878
46	59	0.0423292
46	60	0.00179176
46	61	0.00458408
46	62	0.0114229
46	63	0.0271725
46	64	0.0591057
46	65	0.106878
46	66	0.135335
46	67	0.106878
46	68	0.0591057
46	69	0.0271725
46	70	0.00122085
46	71	0.00293528
46	72	0.00673795
46	73	0.0143696
46	74	0.0271725
46	75	0.0423292
46	76	0.0497871
46	77	0.0423292
46	78	0.0271725
46	79	0.0143696
46	80	0.000738343
46	81	0.00165637
46	82	0.00349349
46	83	0.00673795
46	84	0.0114229
46	85	0.0161941
46	86	0.0183156
46	87	0.0161941
46	88	0.0114229
46	89	0.00673795
46	90	0.000405557
46	91	0.000849326
46	92	0.00165637
46	93	0.00293528
46	94	0.00458408
46	95	0.00610273
46	96	0.00673795
46	97	0.00610273
46	98	0.00458408
46	99	0.00293528
47	47	1
47	48	0.367879
47	49	0.135335
47	50	0.000849326
47	51	0.00228186
47	52	0.00610273
47	53	0.0161941
47	54	0.0423292
47	55	0.106878
47	56	0.243117
47	57	0.367879
47	58	0.243117
47	59	0.106878
47	60	0.00068911
47	61	0.00179176
47	62	0.00458408
47	63	0.0114229
47	64	0.0271725
47	65	0.0591057
47	66	0.106878
47	67	0.135335
47	68	0.106878
47	69	0.0591057
47	70	0.00049262
47	71	0.00122085
47	72	0.00293528
47	73	0.00673795
47	74	0.0143696
47	75	0.0271725
47	76	0.0423292
47	77	0.0497871
47	78	0.0423292
47	79	0.0271725
47	80	0.000315214
47	81	0.000738343
47	82	0.00165637
47	83	0.00349349
47	84	0.00673795
47	85	0.0114229
47	86	0.0161941
47	87	0.0183156
47	88	0.0161941
47	89	0.0114229
47	90	0.000183678
47	91	0.000405557
47	92	0.000849326
47	93	0.00165637
47	94	0.00293528
47	95	0.00458408
47	96	0.00610273
47	97	0.00673795
47	98	0.00610273
47	99	0.00458408
48	48	1
48	49	0.367879
48	50	0.000315214
48	51	0.000849326
48	52	0.00228186
48	53	0.00610273
48	54	0.0161941
48	55	0.0423292
48	56	0.106878
48	57	0.243117
48	58	0.367879
48	59	0.243117
48	60	0.00026225
48	61	0.00068911
48	62	0.00179176
48	63	0.00458408
48	64	0.0114229
48	65	0.0271725
48	66	0.0591057
48	67	0.106878
48	68	0.135335
48	69	0.106878
48	70	0.000194709
48	71	0.00049262
48	72	0.00122085
48	73	0.00293528
48	74	0.00673795
48	75	0.0143696
48	76	0.0271725
48	77	0.0423292
48	78	0.0497871
48	79	0.0423292
48	80	0.000130482
48	81	0.000315214
48	82	0.000738343
48	83	0.00165637
48	84	0.00349349
48	85	0.00673795
48	86	0.0114229
48	87	0.0161941
48	88	0.0183156
48	89	0.0161941
48	90	7.99602e-005
48	91	0.000183678
48	92	0.000405557
48	93	0.000849326
48	94	0.00165637
48	95	0.00293528
48	96	0.00458408
48	97	0.00610273
48	98	0.00673795
48	99	0.00610273
49	49	1
49	50	0.000116761
49	51	0.000315214
49	52	0.000849326
49	53	0.00228186
49	54	0.00610273
49	55	0.0161941
49	56	0.0423292
49	57	0.106878
49	58	0.243117
49	59	0.367879
49	60	9.90838e-005
49	61	0.00026225
49	62	0.00068911
49	63	0.00179176
49	64	0.00458408
49	65	0.0114229
49	66	0.0271725
49	67	0.0591057
49	68	0.106878
49	69	0.135335
49	70	7.58439e-005
49	71	0.000194709
49	72	0.00049262
49	73	0.00122085
49	74	0.00293528
49	75	0.00673795
49	76	0.0143696
49	77	0.0271725
49	78	0.0423292
49	79	0.0497871
49	80	5.28075e-005
49	81	0.000130482
49	82	0.000315214
49	83	0.000738343
49	84	0.00165637
49	85	0.00349349
49	86	0.00673795
49	87	0.0114229
49	88	0.0161941
49	89	0.0183156
49	90	3.37804e-005
49	91	7.99602e-005
49	92	0.000183678
49	93	0.000405557
49	94	0.000849326
49	95	0.00165637
49	96	0.00293528
49	97	0.00458408
49	98	0.00610273
49	99	0.00673795
50	50	1
50	51	0.367879
50	52	0.135335
50	53	0.0497871
50	54	0.0183156
50	55	0.00673795
50	56	0.00247875
50	57	0.000911882
50	58	0.000335463
50	59	0.00012341
50	60	0.367879
50	61	0.243117
50	62	0.106878
50	63	0.0423292
50	64	0.0161941
50	65	0.00610273
50	66	0.00228186
50	67	0.000849326
50	68	0.000315214
50	69	0.000116761
50	70	0.135335
50	71	0.106878
50	72	0.0591057
50	73	0.0271725
50	74	0.0114229
50	75	0.00458408
50	76	0.00179176
50	77	0.00068911
50	78	0.00026225
50	79	9.90838e-005
50	80	0.0497871
50	81	0.0423292
50	82	0.0271725
50	83	0.0143696
50	84	0.00673795
50	85	0.00293528
50	86	0.00122085
50	87	0.00049262
50	88	0.000194709
50	89	7.58439e-005
50	90	0.0183156
50	91	0.0161941
50	92	0.0114229
50	93	0.00673795
50	94	0.00349349
50	95	0.00165637
50	96	0.000738343
50	97	0.000315214
50	98	0.000130482
50	99	5.28075e-005
51	51	1
51	52	0.367879
51	53	0.135335
51	54	0.0497871
51	55	0.0183156
51	56	0.00673795
51	57	0.00247875
51	58	0.000911882
51	59	0.000335463
51	60	0.243117
51	61	0.367879
51	62	0.243117
51	63	0.106878
51	64	0.0423292
51	65	0.0161941
51	66	0.00610273
51	67	0.00228186
51	68	0.000849326
51	69	0.000315214
51	70	0.106878
51	71	0.135335
51	72	0.106878
51	73	0.0591057
51	74	0.0271725
51	75	0.0114229
51	76	0.00458408
51	77	0.00179176
51	78	0.00068911
51	79	0.00026225
51	80	0.0423292
51	81	0.0497871
51	82	0.0423292
51	83	0.0271725
51	84	0.0143696
51	85	0.00673795
51	86	0.00293528
51	87	0.00122085
51	88	0.00049262
51	89	0.000194709
51	90	0.0161941
51	91	0.0183156
51	92	0.0161941
51	93	0.0114229
51	94	0.00673795
51	95	0.00349349
51	96	0.00165637
51	97	0.000738343
51	98	0.000315214
51	99	0.000130482
52	52	1
52	53	0.367879
52	54	0.135335
52	55	0.0497871
52	56	0.0183156
52	57	0.00673795
52	58	0.00247875
52	59	0.000911882
52	60	0.106878
52	61	0.243117
52	62	0.367879
52	63	0.243117
52	64	0.106878
52	65	0.0423292
52	66	0.0161941
52	67	0.00610273
52	68	0.00228186
52	69	0.000849326
52	70	0.0591057
52	71	0.106878
52	72	0.135335
52	73	0.106878
52	74	0.0591057
52	75	0.0271725
52	76	0.0114229
52	77	0.00458408
52	78	0.00179176
52	79	0.00068911
52	80	0.0271725
52	81	0.0423292
52	82	0.0497871
52	83	0.0423292
52	84	0.0271725
52	85	0.0143696
52	86	0.00673795
52	87	0.00293528
52	88	0.00122085
52	89	0.00049262
52	90	0.0114229
52	91	0.0161941
52	92	0.0183156
52	93	0.0161941
52	94	0.0114229
52	95	0.00673795
52	96	0.00349349
52	97	0.00165637
52	98	0.000738343
52	99	0.000315214
53	53	1
53	54	0.367879
53	55	0.135335
53	56	0.0497871
53	57	0.0183156
53	58	0.00673795
53	59	0.00247875
53	60	0.0423292
53	61	0.106878
53	62	0.243117
53	63	0.367879
53	64	0.243117
53	65	0.106878
53	66	0.0423292
53	67	0.0161941
53	68	0.00610273
53	69	0.00228186
53	70	0.0271725
53	71	0.0591057
53	72	0.106878
53	73	0.135335
53	74	0.106878
53	75	0.0591057
53	76	0.0271725
53	77	0.0114229
53	78	0.00458408
53	79	0.00179176
53	80	0.0143696
53	81	0.0271725
53	82	0.0423292
53	83	0.0497871
53	84	0.0423292
53	85	0.0271725
53	86	0.0143696
53	87	0.00673795
53	88	0.00293528
53	89	0.00122085
53	90	0.00673795
53	91	0.0114229
53	92	0.0161941
53	93	0.0183156
53	94	0.0161941
53	95	0.0114229
53	96	0.00673795
53	97	0.00349349
53	98	0.00165637
53	99	0.000738343
54	54	1
54	55	0.367879
54	56	0.135335
54	57	0.0497871
54	58	0.0183156
54	59	0.00673795
54	60	0.0161941
54	61	0.0423292
54	62	0.106878
54	63	0.243117
54	64	0.367879
54	65	0.243117
54	66	0.106878
54	67	0.0423292
54	68	0.0161941
54	69	0.00610273
54	70	0.0114229
54	71	0.0271725
54	72	0.0591057
54	73	0.106878
54	74	0.135335
54	75	0.106878
54	76	0.0591057
54	77	0.0271725
54	78	0.0114229
54	79	0.00458408
54	80	0.00673795
54	81	0.0143696
54	82	0.0271725
54	83	0.0423292
54	84	0.0497871
54	85	0.0423292
54	86	0.0271725
54	87	0.0143696
54	88	0.00673795
54	89	0.00293528
54	90	0.00349349
54	91	0.00673795
54	92	0.0114229
54	93	0.0161941
54	94	0.0183156
54	95	0.0161941
54	96	0.0114229
54	97	0.00673795
54	98	0.00349349
54	99	0.00165637
55	55	1
55	56	0.367879
55	57	0.135335
55	58	0.0497871
55	59	0.0183156
55	60	0.00610273
55	61	0.0161941
55	62	0.0423292
55	63	0.106878
55	64	0.243117
55	65	0.367879
55	66	0.243117
55	67	0.106878
55	68	0.0423292
55	69	0.0161941
55	70	0.00458408
55	71	0.0114229
55	72	0.0271725
55	73	0.0591057
55	74	0.106878
55	75	0.135335
55	76	0.106878
55	77	0.0591057
55	78	0.0271725
55	79	0.0114229
55	80	0.00293528
55	81	0.00673795
55	82	0.0143696
55	83	0.0271725
55	84	0.0423292
55	85	0.0497871
55	86	0.0423292
55	87	0.0271725
55	88	0.0143696
55	89	0.00673795
55	90	0.00165637
55	91	0.00349349
55	92	0.00673795
55	93	0.0114229
55	94	0.0161941
55	95	0.0183156
55	96	0.0161941
55	97	0.0114229
55	98	0.00673795
55	99	0.00349349
56	56	1
56	57	0.367879
56	58	0.135335
56	59	0.0497871
56	60	0.00228186
56	61	0.00610273
56	62	0.0161941
56	63	0.0423292
56	64	0.106878
56	65	0.243117
56	66	0.367879
56	67	0.243117
56	68	0.106878
56	69	0.0423292
56	70	0.00179176
56	71	0.00458408
56	72	0.0114229
56	73	0.0271725
56	74	0.0591057
56	75	0.106878
56	76	0.135335
56	77	0.106878
56	78	0.0591057
56	79	0.0271725
56	80	0.00122085
56	81	0.00293528
56	82	0.00673795
56	83	0.0143696
56	84	0.0271725
56	85	0.0423292
56	86	0.0497871
56	87	0.0423292
56	88	0.0271725
56	89	0.0143696
56	90	0.000738343
56	91	0.00165637
56	92	0.00349349
56	93	0.00673795
56	94	0.0114229
56	95	0.0161941
56	96	0.0183156
56	97	0.0161941
56	98	0.0114229
56	99	0.00673795
57	57	1
57	58	0.367879
57	59	0.135335
57	60	0.000849326
57	61	0.00228186
57	62	0.00610273
57	63	0.0161941
57	64	0.0423292
57	65	0.106878
57	66	0.243117
57	67	0.367879
57	68	0.243117
57	69	0.106878
57	70	0.00068911
57	71	0.00179176
57	72	0.00458408
57	73	0.0114229
57	74	0.0271725
57	75	0.0591057
57	76	0.106878
57	77	0.135335
57	78	0.106878
57	79	0.0591057
57	80	0.00049262
57	81	0.00122085
57	82	0.00293528
57	83	0.00673795
57	84	0.0143696
57	85	0.0271725
57	86	0.0423292
57	87	0.0497871
57	88	0.0423292
57	89	0.0271725
57	90	0.000315214
57	91	0.000738343
57	92	0.00165637
57	93	0.00349349
57	94	0.00673795
57	95	0.0114229
57	96	0.0161941
57	97	0.0183156
57	98	0.0161941
57	99	0.0114229
58	58	1
58	59	0.367879
58	60	0.000315214
58	61	0.000849326
58	62	0.00228186
58	63	0.00610273
58	64	0.0161941
58	65	0.0423292
58	66	0.106878
58	67	0.243117
58	68	0.367879
58	69	0.243117
58	70	0.00026225
58	71	0.00068911
58	72	0.00179176
58	73	0.00458408
58	74	0.0114229
58	75	0.0271725
58	76	0.0591057
58	77	0.106878
58	78	0.135335
58	79	0.106878
58	80	0.000194709
58	81	0.00049262
58	82	0.00122085
58	83	0.00293528
58	84	0.00673795
58	85	0.0143696
58	86	0.0271725
58	87	0.0423292
58	88	0.0497871
58	89	0.0423292
58	90	0.000130482
58	91	0.000315214
58	92	0.000738343
58	93	0.00165637
58	94	0.00349349
58	95	0.00673795
58	96	0.0114229
58	97	0.0161941
58	98	0.0183156
58	99	0.0161941
59	59	1
59	60	0.000116761
59	61	0.000315214
59	62	0.000849326
59	63	0.00228186
59	64	0.00610273
59	65	0.0161941
59	66	0.0423292
59	67	0.106878
59	68	0.243117
59	69	0.367879
59	70	9.90838e-005
59	71	0.00026225
59	72	0.00068911
59	73	0.00179176
59	74	0.00458408
59	75	0.0114229
59	76	0.0271725
59	77	0.0591057
59	78	0.106878
59	79	0.135335
59	80	7.58439e-005
59	81	0.000194709
59	82	0.00049262
59	83	0.00122085
